"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"journey","viaje","IPXK8661",34,"female","action","Experimenté 'VIAJE' principalmente con las piernas y los pies porque generalmente asocio viajar caminando, en coche o en transporte con el movimiento de las piernas. La cabeza y el torso tienen menor relación, ya que el viaje no se experimenta principalmente a través de esas partes. La mano y la boca tienen poca conexión, ya que no son partes que usen directamente para viajar, pero las manos pueden usarse para sostener objetos o guiarse, y la boca en menor medida para hablar o comer durante el viaje."
"ocean","oceano","IPXK8661",34,"female","action","No suelo experimentar el concepto de océano de manera física con esas partes del cuerpo, salvo quizás sentir la respiración o el aire en la garganta en situaciones relacionadas con el mar, pero en general no es algo que asocie con acciones corporales específicas."
"war","guerra","IPXK8661",34,"female","action","Experimenté un poco con el torso porque la guerra puede involucrar movimientos corporales y tensión en el cuerpo, pero poco con las extremidades o la boca, ya que no es algo que normalmente asocio con acciones físicas directas en la guerra. La cabeza en cierto modo, por la estrategia mental, pero en general no es una experiencia muy física para mí."
"freshness","frescura","IPXK8661",34,"female","action","Experimentar frescura está más asociado con sensaciones en la boca y garganta, como al probar algo refrescante, por eso califiqué alto en boca/garganta. La cabeza en general no se relaciona tanto, pero un poco en el sentido de sentir una sensación en la mente. Las manos y pies no están tan involucrados en la sensación de frescura, por eso les di calificaciones bajas. El torso puede experimentar una sensación de alivio o bienestar que se asocia con la frescura, por eso le di un valor medio."
"sponge","esponja","IPXK8661",34,"female","action","No suelo experimentar la acción de una esponja con la cabeza o el torso, pero sí con la mano o brazo al manipularla, por ejemplo, al limpiar o secar. La boca o garganta no tienen relación en esta acción, y tampoco con los pies o piernas. Por eso, la calificación más alta es en la mano o brazo, ya que es la parte que generalmente utilizo para interactuar con una esponja."
"death","muerte","IPXK8661",34,"female","action","No experimento la muerte de manera física o sensorial a través de estas partes del cuerpo, ya que la muerte es un concepto más abstracto y emocional que no se relaciona directamente con acciones físicas específicas. La única pequeña conexión es en la boca o garganta, en el sentido de que en algunas culturas o expresiones, la muerte puede estar relacionada con la respiración o el acto de tragar, pero en general, no experimento esa sensación con esas acciones."
"bright","brillante","IPXK8661",34,"female","action","Experimentar 'BRILLANTE' en la cabeza tiene sentido porque la brillantez se asocia con ideas, inteligencia y claridad mental, que se sienten en la mente. La valoración en la cabeza es alta porque la brillantez está relacionada con el pensamiento y la creatividad. En el torso, muy poco, ya que no es una sensación física en el cuerpo. La boca y garganta no tienen relación con la brillantez, por eso es cero. La mano y brazo tienen una relación menor, ya que podemos asociar acciones como aplaudir o señalar ideas brillantes, pero no es tan directo. Los pies y piernas no tienen conexión con la brillantez en sentido físico o emocional, por eso también es cero."
"flower","flor","IPXK8661",34,"female","action","No suelo experimentar la idea de una flor realizando acciones físicas con mi cuerpo, ya que es un objeto inanimado y no tiene capacidad de movimiento o interacción física. La única relación podría ser en la imaginación o en la percepción visual, pero en términos de acción física, no aplico ninguna parte del cuerpo."
"miracle","milagro","IPXK8661",34,"female","action","No experimento el concepto de 'milagro' de manera física o corporal, ya que es una idea abstracta y espiritual que no se relaciona con acciones concretas del cuerpo. Solo podría asociarse en un sentido muy simbólico, pero en general no lo experimento a través de ninguna parte del cuerpo."
"treasure","tesoro","IPXK8661",34,"female","action","Experimenté más con la mano y el brazo porque asociamos el 'tesoro' con buscar, sostener o mostrar algo valioso, lo cual involucra principalmente las manos. La valoración en el torso y cabeza es baja porque no relacionamos directamente el concepto con movimientos corporales en esas áreas, y en boca/garganta no tiene relación. La valoración en pie/pierna es muy baja porque no suele relacionarse con la acción de tener o buscar un tesoro en un sentido físico, sino más bien en un sentido simbólico o emocional."
"song","cancion","IPXK8661",34,"female","action","La canción se experimenta principalmente a través de la expresión vocal y emocional, por eso la boca y la garganta tienen una calificación alta. Las acciones con la cabeza también influyen, como moverla al ritmo, pero en menor medida. Las manos y pies se usan menos directamente en la experiencia, por eso tienen calificaciones bajas. El torso tiene una influencia muy ligera, solo en movimientos corporales suaves."
"stone","piedra","IPXK8661",34,"female","action","No experimento la sensación de 'piedra' de manera física o sensorial en ninguna parte del cuerpo, ya que es un concepto más bien mental o visual. La única posible conexión sería pensar en una piedra, pero no en una acción física con alguna parte del cuerpo."
"mask","mascara","IPXK8661",34,"female","action","La máscara está relacionada principalmente con la boca y la garganta, ya que cubre esa área y afecta la respiración y la expresión facial. La experiencia en el torso y las extremidades es menor, ya que no involucra mucho esas partes en su uso cotidiano. La cabeza en general no se siente mucho involucrada, salvo en la percepción de la cara cubierta. La experiencia en pies y piernas no tiene relación con usar una máscara, por eso califiqué 0."
"gold","oro","IPXK8661",34,"female","action","No experimento una sensación física significativa en ninguna parte del cuerpo al pensar en el oro, ya que es un metal y no tiene una presencia sensorial directa en el cuerpo. La única posible conexión sería una sensación de valor o deseo, pero no una acción física concreta."
"engine","motor","IPXK8661",34,"female","action","Experimento un alto nivel de activación motora en las manos y los brazos porque muchas acciones cotidianas implican manipular objetos o realizar movimientos con las manos. El torso también se involucra en actividades que requieren equilibrio o movimiento general. La boca y la garganta se activan en acciones relacionadas con hablar o comer, pero en menor medida. La cabeza se involucra en movimientos de orientación o atención, pero no tanto en acciones físicas directas. En general, las acciones cotidianas que realizo con las manos y los brazos generan mayor sensación de motor en esas partes del cuerpo."
"abyss","abismo","IPXK8661",34,"female","action","No experimento una sensación de abismo al realizar acciones con ninguna parte del cuerpo, ya que el concepto de abismo se asocia más con una percepción visual o emocional que con una acción física específica. Por lo tanto, las calificaciones son muy bajas o nulas."
"fire","fuego","IPXK8661",34,"female","action","Experimenté fuego principalmente en la boca y garganta, ya que es donde se siente la sensación de calor y ardor. El torso también puede experimentar calor intenso, y las manos y pies pueden sentir calor o ardor en situaciones de fuego. La cabeza en general no experimenta fuego directamente, por eso le asigné un valor bajo. La valoración refleja cómo percibo el fuego como una sensación principalmente física en la boca y en el cuerpo en general, más que en la cabeza."
"art","arte","ISSZ0966",22,"male","perceptual","Experimento arte principalmente a través de la vista, ya que disfruto apreciando obras visuales y colores. También puedo sentirlo en el tacto cuando toco obras o materiales artísticos. La percepción olfativa y auditiva no son tan relevantes, pero en algunas ocasiones el arte puede incluir aromas o sonidos que lo complementan. La sensación interna es mínima, pero en algunos casos el arte provoca emociones que se sienten en el cuerpo."
"power","poder","ISSZ0966",22,"male","perceptual","Experimentar 'poder' en sentido de fuerza o capacidad no tiene una percepción sensorial directa, pero puedo sentirlo en mi cuerpo como una sensación interna de energía o control, por eso le doy un valor alto en interoceptivo. La vista y el tacto también pueden reflejarlo en ciertos contextos, pero en menor medida, y los otros sentidos no están relacionados directamente con la percepción de 'poder'."
"emptiness","vacio","ISSZ0966",22,"male","perceptual","No experimento 'vacío' a través de los sentidos, pero puedo sentir una sensación interna de vacío en el cuerpo, como una especie de pesadez o falta de energía, por eso le di un 1 en interoceptivo."
"journey","viaje","ISSZ0966",22,"male","perceptual","Experimenté un viaje principalmente a través de la vista, pensando en las imágenes y paisajes que se asocian con viajar, y también en sensaciones físicas como el movimiento y la sensación en el cuerpo durante un viaje. La audición también tiene un papel, por ejemplo, escuchando sonidos de diferentes lugares. Sin embargo, no experimento mucho el concepto a través del gusto o el olfato, ya que no son sentidos que asocie directamente con la idea de viajar en mi cultura."
"ocean","oceano","ISSZ0966",22,"male","perceptual","Experimenté el océano principalmente a través de la vista, por las olas y el horizonte, y el tacto, por la sensación de la arena y el agua. También puedo imaginar su sonido y la sensación interna de calma que provoca, pero no lo experimento directamente con el olfato ni el gusto en la vida cotidiana."
"war","guerra","ISSZ0966",22,"male","perceptual","Experimenté 'GUERRA' principalmente a través de la audición, por los sonidos de explosiones y gritos, y también visualmente, con imágenes de conflicto y destrucción. La sensación en el cuerpo y el tacto son menos presentes, pero aún puedo imaginar la tensión física y el miedo. El gusto y el olfato no son relevantes en este concepto, por eso les asigné valores bajos."
"freshness","frescura","ISSZ0966",22,"male","perceptual","Experimento 'frescura' principalmente a través de la vista, ya que la asocio con colores y sensaciones visuales de frescura, como el verde y la sensación de aire fresco. También la percibo en el olfato, con aromas como menta o hierbas frescas, y en el gusto, con sabores refrescantes. La sensación táctil y corporal también contribuyen, pero en menor medida, como la sensación de frescura en la piel o en el interior de la boca. La audición tiene poca relación, pero puedo imaginar sonidos suaves y frescos en ciertos contextos."
"sponge","esponja","ISSZ0966",22,"male","perceptual","Experimenté la esponja principalmente a través del tacto, ya que su textura es suave y porosa, y también puedo imaginar su apariencia visual. No percibo olores, sonidos ni sabores asociados con ella en mi experiencia cotidiana."
"death","muerte","ISSZ0966",22,"male","perceptual","No experimento la muerte directamente a través de los sentidos, pero puedo imaginarla visualmente o escucharla en historias o películas, y en menor medida siento una sensación interna de fin o pérdida, por eso le doy valores bajos en olfato, tacto y gusto."
"bright","brillante","ISSZ0966",22,"male","perceptual","Experimento 'brillante' principalmente a través de la vista, ya que la brillantez se asocia con la luz, el brillo y el resplandor que puedo percibir visualmente. No siento esa cualidad a través de otros sentidos en mi experiencia cotidiana."
"flower","flor","ISSZ0966",22,"male","perceptual","No experimento mucho la flor a través del gusto, pero sí puedo imaginar su aroma y su apariencia visual. La vista y el olfato son los sentidos que más me conectan con la idea de una flor, y en menor medida el tacto, por ejemplo, al tocar sus pétalos. La audición no está muy relacionada, aunque en algunos casos puede producir sonidos, pero no es lo más relevante para mí."
"miracle","milagro","ISSZ0966",22,"male","perceptual","El concepto de 'milagro' no se experimenta directamente a través de sensaciones físicas o sentidos específicos, pero puede asociarse con una sensación interna de asombro o incredulidad, por eso le doy un valor bajo en interoceptivo. La vista puede captar momentos sorprendentes o milagros visuales, por eso le doy un valor moderado. Los sentidos auditivo, olfativo y gustativo no suelen estar relacionados con la percepción de un milagro en sentido literal, pero en algunas ocasiones, un milagro puede estar acompañado de sonidos o aromas especiales, por eso le doy un valor muy bajo en estos sentidos. El tacto puede experimentar una sensación de asombro o impacto físico en algunos casos, por eso le doy un valor muy bajo también."
"treasure","tesoro","ISSZ0966",22,"male","perceptual","Experimenté un poco más la vista y el tacto porque en mi cultura, un tesoro suele asociarse con objetos visibles y que se pueden tocar, como joyas o monedas. La percepción auditiva es mínima, ya que no relaciono el concepto con sonidos específicos, y el olfato y el gusto no tienen una conexión fuerte con la idea de un tesoro. Las sensaciones internas son muy poco relevantes en esta percepción, pero puede haber una sensación interna de valor o emoción al pensar en un tesoro."
"song","cancion","ISSZ0966",22,"male","perceptual","Experimento 'Canción' principalmente a través de la audición, ya que la música y las voces son las aspectos más presentes en mi percepción. También puedo imaginarla visualmente, como la portada de un disco o la imagen de un artista, y en menor medida siento sensaciones internas relacionadas con el ritmo o la emoción que me provoca. No percibo olores ni sabores asociados directamente con una canción."
"stone","piedra","ISSZ0966",22,"male","perceptual","No experimento el sabor ni el sonido de la piedra, pero sí la veo claramente y la puedo sentir al tacto, además de que su textura y peso son perceptibles al tocarla, por lo que le doy altas valoraciones en vista y tacto."
"mask","mascara","ISSZ0966",22,"male","perceptual","Experimenté principalmente la sensación táctil al ponerme o quitarme la máscara, y en menor medida la vista al verla, pero no percibo olores, sabores ni sonidos asociados directamente con ella."
"gold","oro","ISSZ0966",22,"male","perceptual","Experimento el oro principalmente a través de su vista, ya que su color y brillo son muy llamativos. También puedo sentir su textura y peso al tocarlo, y en menor medida percibo su aroma y sabor en contextos específicos, como en joyería o en la cocina. La percepción auditiva no es relevante en la mayoría de los casos, por eso le doy un valor bajo. No siento sensaciones internas relacionadas con el oro."
"engine","motor","ISSZ0966",22,"male","perceptual","Experimento el concepto de 'MOTOR' principalmente a través del tacto y las sensaciones internas del cuerpo, ya que moverme y sentir mi propio cuerpo son aspectos muy relacionados con la acción y el movimiento. La vista y el oído no son tan relevantes en la percepción de 'MOTOR', y el gusto y el olfato no tienen una conexión directa con este concepto en mi experiencia cotidiana."
"abyss","abismo","ISSZ0966",22,"male","perceptual","No experimento ninguna sensación perceptual relacionada con 'abismo' en ninguno de mis sentidos, ya que es un concepto abstracto que no tiene una presencia sensorial directa en mi vida cotidiana."
"fire","fuego","ISSZ0966",22,"male","perceptual","No experimento fuego a través del tacto ni del gusto, pero sí siento su calor en el cuerpo y percibo su olor característico, además de escuchar su crepitar y verlo en llamas, por lo que las calificaciones son altas en olfato, vista y moderadas en audición. La sensación interna es mínima, solo por el calor que genera."
"art","arte","ISSZ0966",22,"male","action","Experimentar arte principalmente involucra las manos y los brazos, ya que es común manipular herramientas, pintar o esculpir. La cabeza y el torso participan en la percepción y inspiración, pero en menor medida, y el uso de la boca o garganta no es tan relevante en la creación artística. Los pies y piernas pueden usarse en bailes o performances, pero en general, su participación en la experiencia artística es menor. Por eso, las valoraciones reflejan que el arte se experimenta más a través de las manos y el movimiento corporal, pero también con cierta participación del torso y la cabeza."
"power","poder","ISSZ0966",22,"male","action","Experimento 'poder' principalmente con las manos y los brazos porque en la cultura mexicana, la acción y la fuerza se asocian con la capacidad de hacer cosas con las manos. La cabeza y la boca también representan aspectos de control y decisión, pero en menor medida. El torso refleja fuerza interna, por eso le doy un valor alto, mientras que las piernas y pies no están tan relacionados con el concepto de poder en acciones cotidianas."
"emptiness","vacio","ISSZ0966",22,"male","action","Experimenté mayor vacío con las piernas porque cuando estoy en silencio o en momentos de introspección, suelo sentir una sensación de vacío en las piernas, como si no tuviera peso o energía. Con la cabeza y el torso, menos, porque generalmente asocio esas partes con pensamientos o sentimientos, pero no tanto con la sensación de vacío. La boca y la garganta, casi nada, ya que esa sensación no se relaciona con la respiración o el hablar. Las manos y los brazos, un poco, porque en momentos de relajación o desconexión, puedo sentir una sensación de vacío en esas extremidades."
"journey","viaje","ISSZ0966",22,"male","action","Experimenté 'VIAJE' principalmente con las piernas y el torso porque en la cultura mexicana viajar suele implicar caminar, caminar en transporte o mover el cuerpo en diferentes lugares. La participación con las manos y la cabeza es menor, ya que no son acciones directamente relacionadas con el concepto de viajar. No se experimenta en la boca o garganta, ya que no hay una conexión física o sensorial con esas partes en relación al viaje."
"ocean","oceano","ISSZ0966",22,"male","action","No suelo experimentar la idea de un océano realizando acciones físicas con esas partes del cuerpo, ya que lo percibo más como un concepto visual o emocional que algo que se sienta o haga con el cuerpo."
"war","guerra","ISSZ0966",22,"male","action","Experimentar guerra en el torso refleja la sensación de lucha interna o tensión física. La mano o brazo se relacionan con acciones de combate o defensa. La cabeza tiene cierta participación en decisiones o estrategias, pero en menor medida. La boca y garganta tienen poca relación, ya que no suelen usarse directamente en la acción física de guerra. Los pies y piernas representan movimiento y desplazamiento, por lo que también tienen cierta conexión, aunque menos intensa que el torso."
"freshness","frescura","ISSZ0966",22,"male","action","Experimentar frescura generalmente se asocia más con sensaciones en la cabeza, como una sensación de alivio o energía, por eso le di un valor alto en cabeza. En la boca y garganta, puede sentirse una sensación de frescura al saborear algo frío, por eso un valor medio. En los pies y piernas, la frescura no se experimenta tanto, pero puede sentirse en actividades como caminar descalzo en un lugar fresco, por eso un valor bajo. En el torso y las manos, la sensación de frescura no es tan común, por eso valores bajos en esas partes."
"sponge","esponja","ISSZ0966",22,"male","action","No suelo usar una esponja con ninguna parte del cuerpo de manera activa, salvo quizás para enjuagarla con la mano, pero en general no experimento la sensación de una esponja a través de esas partes del cuerpo."
"death","muerte","ISSZ0966",22,"male","action","No suelo experimentar la muerte de manera física con las partes del cuerpo, pero en un sentido simbólico o emocional, puedo sentir una sensación de 'muerte' en el torso, como en el corazón o el pecho, por eso le asigné un valor bajo pero presente. Las otras partes no están relacionadas directamente con esa sensación."
"bright","brillante","ISSZ0966",22,"male","action","Asocio 'brillante' más con ideas, pensamientos y claridad mental, por eso la calificación es alta en cabeza. La expresión también puede relacionarse con energía o entusiasmo, que se puede sentir en el cuerpo, pero en menor medida en el torso y las extremidades. La conexión con las manos o la boca es menor, ya que no es una acción física que involucre directamente esas partes, pero puede implicar gestos o expresiones faciales que reflejen brillantez."
"flower","flor","ISSZ0966",22,"male","action","No experimento ninguna acción física relacionada con una flor, ya que es un objeto y no requiere movimiento corporal para su percepción o interacción. La flor se asocia más con la vista y el olfato, no con acciones corporales específicas."
"miracle","milagro","ISSZ0966",22,"male","action","Experimenté 'milagro' principalmente en la cabeza porque suele asociarse con la mente, la percepción y la creencia en algo extraordinario. La valoración en el torso es moderada, ya que en algunas culturas se relaciona con el corazón y las emociones profundas. La mano y el pie tienen poca conexión con la idea de milagro, ya que generalmente se asocian con acciones físicas o movimiento, no con conceptos espirituales o extraordinarios. La boca y garganta tienen una relación menor, ya que en algunas tradiciones se asocian con la expresión verbal o la fe, pero no tanto con la experiencia del milagro en sí."
"treasure","tesoro","ISSZ0966",22,"male","action","No suelo experimentar la idea de 'tesoro' de manera física con mis manos o cuerpo, más bien la asocio con pensamientos o sentimientos internos. La conexión con el torso es mínima, quizás por la sensación de valor o peso emocional, pero no de forma activa. No relaciono 'tesoro' con acciones específicas en cabeza, pies o boca, ya que es más una idea abstracta que se percibe mentalmente o emocionalmente, no a través del cuerpo en acciones concretas."
"song","cancion","ISSZ0966",22,"male","action","Experimentar una canción en gran medida con la boca y la garganta tiene sentido porque al cantar o tararear, utilizo principalmente esas partes. La cabeza también participa al seguir el ritmo y la melodía, mientras que el torso y las manos en menor medida, ya que suelen acompañar pero no son esenciales para la experiencia principal de la canción. La valoración refleja cómo la voz y la expresión vocal son las principales formas de experimentar una canción en mi cultura."
"stone","piedra","ISSZ0966",22,"male","action","No suelo experimentar la sensación de piedra en la cabeza, boca, torso o manos, pero al pensar en una piedra, la relaciono con caminar o patear, por lo que la calificación más alta es en pie o pierna, ya que es la parte del cuerpo que más utilizo para interactuar con objetos como piedras."
"mask","mascara","ISSZ0966",22,"male","action","No suelo experimentar la máscara físicamente con las partes del cuerpo, pero al ponerme una máscara, generalmente la sostengo con las manos y la coloco en la cara, por eso le doy un valor bajo en manos y en cabeza. No hay una conexión física con las otras partes del cuerpo en este contexto."
"gold","oro","ISSZ0966",22,"male","action","No experimento la idea de oro de manera física con ninguna parte del cuerpo, ya que es un material y concepto abstracto. La única relación podría ser en sentido simbólico o visual, pero en términos de acción, no lo siento en ninguna parte del cuerpo."
"engine","motor","ISSZ0966",22,"male","action","Experimenté más con las manos y brazos porque muchas acciones motoras diarias, como agarrar, mover objetos o escribir, involucran principalmente esas partes. El torso también participa en movimientos de equilibrio y postura, por eso le asigné un 4. La cabeza y la boca en menor medida, ya que aunque se usan en acciones como hablar o masticar, no son las principales en la ejecución motora de acciones cotidianas. Las piernas y pies tienen un nivel medio, ya que participan en desplazamientos, pero no tanto en acciones finas o controladas."
"abyss","abismo","ISSZ0966",22,"male","action","No experimento mucho el abismo en las partes del cuerpo, ya que es más una sensación mental o emocional. Sin embargo, en las manos y brazos puedo sentir cierta conexión cuando imagino saltar o caer en un abismo, por eso le di un valor bajo pero no cero. Las otras partes no tienen relación directa con esa sensación."
"fire","fuego","ISSZ0966",22,"male","action","Experimenté fuego principalmente a través de la boca y la garganta, ya que lo asocio con la sensación de calor y ardor al comer o estar cerca de algo caliente. La mano y el brazo también tienen una alta calificación porque tocamos o manipulamos objetos en llamas o calientes. La cabeza en general tiene poca conexión, pero el torso tiene una relación moderada por la sensación de calor en el cuerpo cuando estamos cerca del fuego. La pierna y el pie tienen menor relación, ya que no suelen estar directamente involucrados en la percepción o acción relacionada con el fuego."
"art","arte","JGNK8795",39,"female","perceptual","Experimento 'ARTE' principalmente a través de la vista, ya que disfruto apreciando las obras visuales y colores. También puedo sentir sensaciones internas cuando me emociono o me conecto emocionalmente con una obra, por eso le doy un 1 en interoceptivo. La percepción auditiva es moderada, ya que en algunos casos escucho música o sonidos relacionados con el arte, pero no es lo principal. No experimento 'ARTE' a través del gusto ni del olfato en mi vida cotidiana."
"power","poder","JGNK8795",39,"female","perceptual","Experimenté 'PODER' principalmente a través de sensaciones internas y el tacto, ya que lo asocio con la fuerza física y la confianza que se sienten en el cuerpo. La percepción visual y auditiva son menos relevantes, pero pueden estar relacionadas con la percepción de autoridad o presencia. No percibo 'PODER' a través del olfato ni del gusto, ya que son sentidos menos relacionados con este concepto en mi cultura."
"emptiness","vacio","JGNK8795",39,"female","perceptual","Experimenté 'vacío' principalmente a través de sensaciones internas en el cuerpo, como una sensación de vacío emocional o físico, por eso le di un valor alto en interoceptivo. La vista y el tacto también contribuyen, pero en menor medida, ya que el vacío no tiene una presencia visual o táctil concreta. No percibo 'vacío' a través del olfato ni del gusto, ya que son sentidos menos relacionados con esa sensación abstracta."
"journey","viaje","JGNK8795",39,"female","perceptual","Experimento el concepto de viaje principalmente a través de la vista, imaginando paisajes y lugares, y también siento sensaciones internas como emoción o cansancio. La audición y el tacto también son relevantes, por ejemplo, escuchando sonidos del entorno o tocando objetos durante el viaje. El olfato tiene poca presencia, pero puedo imaginar olores característicos de ciertos destinos. El gusto no es relevante en la percepción de 'viaje' en mi experiencia cotidiana."
"ocean","oceano","JGNK8795",39,"female","perceptual","Experimento el océano principalmente a través de la vista, por las imágenes y colores del mar, y la audición, por los sonidos de las olas y las corrientes. También percibo su olor en la brisa marina y en la humedad del ambiente, y en menor medida, a través del tacto cuando siento la humedad o la salinidad en la piel. La sensación interna del cuerpo es mínima, y el gusto no es relevante en la percepción del océano en mi experiencia cotidiana."
"war","guerra","JGNK8795",39,"female","perceptual","Experimento la guerra principalmente a través de sonidos fuertes, explosiones y gritos, por eso le doy un valor alto en audición. La vista también puede captar escenas de conflicto o destrucción, pero no siempre de manera constante, por eso un valor moderado. No asocio la guerra con el gusto, el olfato o sensaciones internas específicas, aunque en situaciones de guerra puede haber olores de humo o sangre, no son experiencias predominantes en mi percepción cotidiana. El tacto puede involucrarse en sensaciones de impacto o violencia física, por eso un valor moderado. Las sensaciones internas relacionadas con miedo o tensión también se experimentan en cierta medida."
"freshness","frescura","JGNK8795",39,"female","perceptual","Experimento 'frescura' principalmente a través del olfato y las sensaciones internas del cuerpo, como la sensación de frescura en la piel o en la boca, que suelen asociarse con sensaciones refrescantes. La vista también contribuye, por ejemplo, al percibir colores o ambientes que transmiten frescura. La sensación en el tacto y las sensaciones internas son las que más relaciono con esa sensación, mientras que la audición tiene poca influencia en mi percepción de la frescura."
"sponge","esponja","JGNK8795",39,"female","perceptual","Experimento la esponja principalmente a través del tacto, ya que la siento y la aprieto con las manos. La percepción visual es mínima, solo la veo, y no percibo sonidos, sabores, ni olores relacionados con ella. No siento sensaciones internas relacionadas con la esponja."
"death","muerte","JGNK8795",39,"female","perceptual","No experimento la muerte a través del tacto, sensaciones internas, vista, olfato o gusto. Solo puedo relacionarla con sonidos o ecos asociados a la pérdida o el final, pero en general no la percibo sensorialmente en estos sentidos."
"bright","brillante","JGNK8795",39,"female","perceptual","Experimento la brillantez principalmente a través de la vista, ya que la asociamos con objetos luminosos, colores intensos y reflejos que podemos percibir visualmente. No siento la brillantez a través del tacto, olfato, oído ni gusto, ya que es una cualidad principalmente visual."
"flower","flor","JGNK8795",39,"female","perceptual","Experimento la flor principalmente a través de la vista y el olfato, ya que me gusta admirar su belleza y oler su aroma. La sensación táctil también es presente cuando la toco, pero en menor medida. La audición y las sensaciones internas no son relevantes en mi percepción de una flor."
"miracle","milagro","JGNK8795",39,"female","perceptual","Experimenté un poco la visión porque a veces los milagros se representan en imágenes o escenas que se ven, y las sensaciones internas aumentan porque un milagro puede generar una sensación de asombro o emoción profunda en el cuerpo. Sin embargo, no experimento mucho a través del oído, gusto o tacto en relación con la idea de un milagro, ya que es más una percepción interna o visual."
"treasure","tesoro","JGNK8795",39,"female","perceptual","Experimento una pequeña sensación visual y táctil cuando pienso en un tesoro, como la imagen de un cofre brillante o la textura de objetos valiosos, pero no de manera intensa. No percibo sabores, olores ni sonidos asociados con la palabra, y las sensaciones internas son mínimas, por eso le doy valores bajos en esas modalidades."
"song","cancion","JGNK8795",39,"female","perceptual","La canción se experimenta principalmente a través de la audición, ya que la escuchamos y la relacionamos con sonidos y melodías. La vista puede estar involucrada al leer letras o ver presentaciones, pero en general no es la modalidad principal. El gusto y el olfato no están relacionados con la experiencia de una canción, y las sensaciones internas, como el ritmo o la emoción, se sienten en el cuerpo, por eso califiqué interoceptivamente en 1. La mayoría de la experiencia de una canción se centra en el sentido auditivo."
"stone","piedra","JGNK8795",39,"female","perceptual","No experimento la piedra a través de sensaciones internas ni del gusto, pero sí puedo escuchar el sonido que produce al ser golpeada o movida, y la visualizo claramente por su forma y color. Además, la sensación táctil es muy fuerte, ya que puedo sentir su textura y peso al tocarla."
"mask","mascara","JGNK8795",39,"female","perceptual","La máscara generalmente se asocia más con sensaciones táctiles, como tocarla o sentirla en la cara, por lo que experimento esa sensación en gran medida. No suele tener un olor, sabor o sonido específico, y no afecta directamente las sensaciones internas del cuerpo."
"gold","oro","JGNK8795",39,"female","perceptual","Experimento el oro principalmente a través de la vista, por su brillo y color característico, y también por su olor metálico suave que puedo percibir en ciertas circunstancias. Sin embargo, no lo siento mucho al tacto ni a través del gusto o la audición, y no tengo sensaciones internas relacionadas con él."
"engine","motor","JGNK8795",39,"female","perceptual","Experimentar 'MOTOR' en gran medida se relaciona con las sensaciones internas del cuerpo y las sensaciones táctiles, ya que el movimiento y la acción involucran principalmente sensaciones internas y contacto físico. La vista y la audición también participan, pero en menor medida, ya que el movimiento a menudo se percibe más a través de la sensación interna y el contacto físico que por los sentidos externos. El olfato y el gusto tienen poca relación con el concepto de movimiento, por lo que las valoré en menor grado."
"abyss","abismo","JGNK8795",39,"female","perceptual","Experimenté un poco la sensación de abismo a través del tacto y las sensaciones internas del cuerpo, como una sensación de vacío o profundidad interna, pero no mucho por la vista, el gusto, el olfato o el oído. La percepción del concepto está más relacionada con una sensación interna y una percepción visual limitada, por eso le di valores bajos en esas modalidades."
"fire","fuego","JGNK8795",39,"female","perceptual","Experimento fuego visualmente cuando veo llamas o brasas, y también puedo sentir su calor en la piel, por eso la calificación en vista y tacto es alta. El olor a quemado es perceptible en algunos casos, aunque no siempre, y el gusto y el sonido del crepitar son menos frecuentes, pero aún presentes en ciertas situaciones. Las sensaciones internas relacionadas con el calor y la energía del fuego también son relevantes, por eso la calificación en sensaciones internas es moderada."
"art","arte","JGNK8795",39,"female","action","Experimentar 'ARTE' con las manos y los brazos es muy común, ya que muchas actividades artísticas como pintar, esculpir o tocar instrumentos involucran principalmente esas partes. El torso y la cabeza también participan en la expresión y percepción, pero en menor medida. La boca y la garganta tienen poca relación directa, y las piernas o pies no suelen ser tan involucrados en la experiencia artística cotidiana. Por eso, las valoraciones reflejan que el arte se experimenta mayormente con las manos y los brazos, seguido por la cabeza, y en menor medida con el torso y la boca."
"power","poder","JGNK8795",39,"female","action","Experimento 'poder' principalmente con las manos y los brazos, ya que en la cultura mexicana se asocia mucho con acciones físicas y control, por eso le doy un 5. El torso también representa fuerza y control, por eso un 4. La cabeza, que simboliza la mente y decisiones, recibe un 3, mientras que la boca y garganta, relacionadas con la expresión y comunicación, solo un 1. No experimento mucho con los pies o piernas en relación con 'poder', por eso un 0."
"emptiness","vacio","JGNK8795",39,"female","action","Experimentar vacío en la boca o garganta es mínimo, ya que no suele asociarse con esa sensación en esas áreas. En la cabeza, puede sentirse una sensación de vacío o desconexión, por eso le doy un 2. No siento vacío en el torso, manos, pies o piernas en relación con esta sensación, por eso esas calificaciones son cero."
"journey","viaje","JGNK8795",39,"female","action","Experimenté mayor sensación de 'viaje' con las piernas porque al caminar o desplazarse, el movimiento de las piernas es fundamental para la idea de viajar. La mano o brazo tienen menor relación, ya que no suelen usarse directamente para viajar, pero pueden simbolizar el control o la dirección. El torso tiene una relación moderada, ya que ayuda en el equilibrio y movimiento, pero no es el principal. La cabeza tiene poca conexión, ya que pensar en un viaje no implica mucho movimiento de la cabeza, y la boca o garganta no se relacionan en este contexto."
